"purchase_date","product_category","sales"
2018-04-01,"watches_gifts",3592.92
2018-04-02,"air_conditioning",389.12
2018-04-02,"audio",515.93
2018-04-02,"auto",3239.25
2018-04-02,"baby",808.88
2018-04-02,"bed_bath_table",4510.42
2018-04-02,"books_imported",77.29
2018-04-02,"books_technical",362.12
2018-04-02,"christmas_supplies",25.31
2018-04-02,"cine_photo",70.34
2018-04-02,"computers_accessories",5017.56
2018-04-02,"consoles_games",151.88
2018-04-02,"construction_tools_construction",1586.44
2018-04-02,"construction_tools_safety",80.33
2018-04-02,"cool_stuff",1742.35
2018-04-02,"costruction_tools_garden",165.8
2018-04-02,"electronics",883.38
2018-04-02,"fashion_bags_accessories",214.56
2018-04-02,"fashion_shoes",108.16
2018-04-02,"furniture_decor",3795.26
2018-04-02,"furniture_living_room",118.62
2018-04-02,"garden_tools",655.62
2018-04-02,"health_beauty",1521.12
2018-04-02,"home_appliances",1428.93
2018-04-02,"home_comfort",212.89
2018-04-02,"home_construction",267.83
2018-04-02,"housewares",752.52
2018-04-02,"industry_commerce_and_business",433.76
2018-04-02,"luggage_accessories",233.83
2018-04-02,"market_place",27.29
2018-04-02,"music",169.64
2018-04-02,"musical_instruments",630.86
2018-04-02,"office_furniture",5685.75
2018-04-02,"perfumery",601.1
2018-04-02,"pet_shop",336.09
2018-04-02,"small_appliances",1534.92
2018-04-02,"sports_leisure",6089.05
2018-04-02,"stationery",268.36
2018-04-02,"telephony",553.12
2018-04-02,"toys",978.85
2018-04-02,"watches_gifts",3971.86
2018-04-03,"agro_industry_and_commerce",499.64
2018-04-03,"air_conditioning",858.72
2018-04-03,"arts_and_craftmanship",130.93
2018-04-03,"audio",715.54
2018-04-03,"auto",1980.62
2018-04-03,"baby",3280.05
2018-04-03,"bed_bath_table",4048.3
2018-04-03,"computers_accessories",4209.92
2018-04-03,"consoles_games",46.09
2018-04-03,"construction_tools_construction",73.28
2018-04-03,"construction_tools_safety",83.33
2018-04-03,"cool_stuff",891.08
2018-04-03,"electronics",441.42
2018-04-03,"fashion_bags_accessories",427.17
2018-04-03,"food_drink",226.55
2018-04-03,"furniture_bedroom",197.04
2018-04-03,"furniture_decor",2516.36
2018-04-03,"furniture_living_room",216.29
2018-04-03,"garden_tools",2422.71
2018-04-03,"health_beauty",2761.09
2018-04-03,"home_comfort",149.39
2018-04-03,"home_construction",492
2018-04-03,"housewares",1277.97
2018-04-03,"luggage_accessories",149.64
2018-04-03,"market_place",22.39
2018-04-03,"musical_instruments",747.69
2018-04-03,"office_furniture",1636.6
2018-04-03,"perfumery",798.8
2018-04-03,"pet_shop",607.2
2018-04-03,"small_appliances",147.39
2018-04-03,"sports_leisure",4043.03
2018-04-03,"stationery",424.41
2018-04-03,"telephony",378.6
2018-04-03,"toys",1589.09
2018-04-03,"watches_gifts",4332.82
2018-04-04,"agro_industry_and_commerce",87.61
2018-04-04,"air_conditioning",51.13
2018-04-04,"arts_and_craftmanship",137.41
2018-04-04,"auto",1735.02
2018-04-04,"baby",644.79
2018-04-04,"bed_bath_table",2364.18
2018-04-04,"books_imported",114.09
2018-04-04,"books_technical",129.06
2018-04-04,"computers",1251.02
2018-04-04,"computers_accessories",6134.76
2018-04-04,"consoles_games",134.45
2018-04-04,"construction_tools_construction",2307.1
2018-04-04,"construction_tools_lights",159.95
2018-04-04,"construction_tools_safety",73.16
2018-04-04,"cool_stuff",1619.42
2018-04-04,"costruction_tools_garden",57.29
2018-04-04,"costruction_tools_tools",160.57
2018-04-04,"electronics",363.73
2018-04-04,"fashion_bags_accessories",1097.35
2018-04-04,"fixed_telephony",26.38
2018-04-04,"food_drink",268.67
2018-04-04,"furniture_decor",2565.64
2018-04-04,"furniture_living_room",563.95
2018-04-04,"garden_tools",749.94
2018-04-04,"health_beauty",4956.38
2018-04-04,"home_appliances",4600.86
2018-04-04,"home_construction",157.89
2018-04-04,"housewares",2415.08
2018-04-04,"industry_commerce_and_business",726.5
2018-04-04,"luggage_accessories",58.87
2018-04-04,"office_furniture",251.38
2018-04-04,"perfumery",1084.24
2018-04-04,"pet_shop",1211.88
2018-04-04,"small_appliances",444.95
2018-04-04,"sports_leisure",2586.34
2018-04-04,"stationery",1010.09
2018-04-04,"telephony",336.08
2018-04-04,"toys",753.35
2018-04-04,"watches_gifts",3942.64
2018-04-05,"agro_industry_and_commerce",432.4
2018-04-05,"air_conditioning",83.3
2018-04-05,"arts_and_craftmanship",131.17
2018-04-05,"auto",2830.29
2018-04-05,"baby",1123.88
2018-04-05,"bed_bath_table",2689.21
2018-04-05,"books_general_interest",913.66
2018-04-05,"computers_accessories",3847.47
2018-04-05,"consoles_games",284.72
2018-04-05,"construction_tools_construction",73.87
2018-04-05,"construction_tools_safety",420.14
2018-04-05,"cool_stuff",2161.93
2018-04-05,"costruction_tools_tools",93.37
2018-04-05,"electronics",28.88
2018-04-05,"fashion_bags_accessories",474.12
2018-04-05,"fashion_sport",105.41
2018-04-05,"fashion_underwear_beach",91.08
2018-04-05,"furniture_decor",3306.38
2018-04-05,"furniture_living_room",519.82
2018-04-05,"garden_tools",826.99
2018-04-05,"health_beauty",5610.95
2018-04-05,"home_appliances",1229.87
2018-04-05,"home_construction",249.88
2018-04-05,"housewares",1422.31
2018-04-05,"industry_commerce_and_business",375.62
2018-04-05,"luggage_accessories",248.57
2018-04-05,"musical_instruments",257.46
2018-04-05,"perfumery",904.48
2018-04-05,"pet_shop",1197.1
2018-04-05,"signaling_and_security",23.87
2018-04-05,"small_appliances",258.16
2018-04-05,"small_appliances_home_oven_and_coffee",822.68
2018-04-05,"sports_leisure",4053.6
2018-04-05,"stationery",498.47
2018-04-05,"telephony",343.37
2018-04-05,"toys",1071.67
2018-04-05,"watches_gifts",4198.59
2018-04-06,"air_conditioning",224.87
2018-04-06,"auto",1462.14
2018-04-06,"baby",1036.93
2018-04-06,"bed_bath_table",2281.05
2018-04-06,"books_general_interest",141.72
2018-04-06,"computers_accessories",4331.82
2018-04-06,"consoles_games",154.89
2018-04-06,"construction_tools_construction",385.27
2018-04-06,"construction_tools_lights",88.86
2018-04-06,"construction_tools_safety",255.91
2018-04-06,"cool_stuff",975.75
2018-04-06,"diapers_and_hygiene",56.32
2018-04-06,"electronics",1504.83
2018-04-06,"fashion_bags_accessories",147.44
2018-04-06,"fashion_shoes",123.18
2018-04-06,"fixed_telephony",492.18
2018-04-06,"food_drink",123.78
2018-04-06,"furniture_bedroom",264.3
2018-04-06,"furniture_decor",1887.56
2018-04-06,"garden_tools",590.96
2018-04-06,"health_beauty",3876.47
2018-04-06,"home_appliances",516.75
2018-04-06,"home_comfort",100.57
2018-04-06,"home_construction",154.99
2018-04-06,"housewares",1137.91
2018-04-06,"industry_commerce_and_business",767.24
2018-04-06,"kitchen_dining_laundry_garden_furniture",364.1
2018-04-06,"musical_instruments",300.56
2018-04-06,"perfumery",938.62
2018-04-06,"pet_shop",915.55
2018-04-06,"signaling_and_security",154.6
2018-04-06,"small_appliances",98.55
2018-04-06,"small_appliances_home_oven_and_coffee",2738.78
2018-04-06,"sports_leisure",1224.64
2018-04-06,"stationery",418.83
2018-04-06,"telephony",1657.89
2018-04-06,"toys",1234.51
2018-04-06,"watches_gifts",963.66
2018-04-07,"auto",2946.86
2018-04-07,"baby",1319.85
2018-04-07,"bed_bath_table",4137.62
2018-04-07,"books_general_interest",88.78
2018-04-07,"computers_accessories",1798.88
2018-04-07,"construction_tools_construction",647.8
2018-04-07,"construction_tools_lights",129.14
2018-04-07,"construction_tools_safety",56.03
2018-04-07,"cool_stuff",1986.6
2018-04-07,"electronics",246.78
2018-04-07,"fashion_shoes",201.07
2018-04-07,"fixed_telephony",840.52
2018-04-07,"food_drink",35.77
2018-04-07,"furniture_decor",713.48
2018-04-07,"garden_tools",546.47
2018-04-07,"health_beauty",2538.66
2018-04-07,"home_appliances",282.87
2018-04-07,"home_comfort",218.05
2018-04-07,"home_construction",1265.92
2018-04-07,"housewares",957.25
2018-04-07,"industry_commerce_and_business",132.57
2018-04-07,"luggage_accessories",95.4
2018-04-07,"musical_instruments",1963.14
2018-04-07,"perfumery",293.64
2018-04-07,"pet_shop",567.1
2018-04-07,"small_appliances",1963.02
2018-04-07,"sports_leisure",1276.06
2018-04-07,"telephony",971.57
2018-04-07,"toys",564.72
2018-04-07,"watches_gifts",1991.11
2018-04-08,"arts_and_craftmanship",149.63
2018-04-08,"auto",775.21
2018-04-08,"baby",2168.15
2018-04-08,"bed_bath_table",5003.44
2018-04-08,"books_general_interest",551.15
2018-04-08,"computers",827.32
2018-04-08,"computers_accessories",1789.56
2018-04-08,"consoles_games",827.18
2018-04-08,"construction_tools_construction",261.6
2018-04-08,"cool_stuff",378.49
2018-04-08,"costruction_tools_tools",211.75
2018-04-08,"dvds_blu_ray",303
2018-04-08,"fashion_bags_accessories",511.2
2018-04-08,"food_drink",102.86
2018-04-08,"furniture_decor",2986.44
2018-04-08,"furniture_living_room",135.84
2018-04-08,"garden_tools",635.69
2018-04-08,"health_beauty",2305.23
2018-04-08,"housewares",1658.04
2018-04-08,"industry_commerce_and_business",237.44
2018-04-08,"luggage_accessories",466.3
2018-04-08,"musical_instruments",1257.59
2018-04-08,"perfumery",656.76
2018-04-08,"pet_shop",489.14
2018-04-08,"small_appliances",306.05
2018-04-08,"sports_leisure",1691.35
2018-04-08,"telephony",190.38
2018-04-08,"toys",711.76
2018-04-08,"watches_gifts",1715.07
2018-04-09,"arts_and_craftmanship",131.17
2018-04-09,"audio",355.04
2018-04-09,"auto",6705.56
2018-04-09,"baby",4600.32
2018-04-09,"bed_bath_table",2351.25
2018-04-09,"books_technical",36.96
2018-04-09,"cine_photo",120.38
2018-04-09,"computers",3526.46
2018-04-09,"computers_accessories",2518.19
2018-04-09,"consoles_games",158.55
2018-04-09,"construction_tools_construction",767.17
2018-04-09,"cool_stuff",1251.08
2018-04-09,"costruction_tools_tools",26.12
2018-04-09,"electronics",436.06
2018-04-09,"fashion_bags_accessories",199.83
2018-04-09,"fashion_underwear_beach",68.13
2018-04-09,"flowers",64.93
2018-04-09,"food_drink",1078.52
2018-04-09,"furniture_bedroom",414.08
2018-04-09,"furniture_decor",2054.67
2018-04-09,"garden_tools",789.37
2018-04-09,"health_beauty",4582.94
2018-04-09,"home_appliances",6153.21
2018-04-09,"home_construction",70.75
2018-04-09,"housewares",2072.45
2018-04-09,"industry_commerce_and_business",248.57
2018-04-09,"luggage_accessories",1515.56
2018-04-09,"market_place",26.39
2018-04-09,"musical_instruments",2148.38
2018-04-09,"office_furniture",192.18
2018-04-09,"perfumery",539.53
2018-04-09,"pet_shop",1030.17
2018-04-09,"signaling_and_security",125.03
2018-04-09,"small_appliances",636.31
2018-04-09,"small_appliances_home_oven_and_coffee",203.22
2018-04-09,"sports_leisure",4928.53
2018-04-09,"stationery",978.14
2018-04-09,"telephony",979.88
2018-04-09,"toys",404.35
2018-04-09,"watches_gifts",1475.85
2018-04-10,"air_conditioning",48.37
2018-04-10,"arts_and_craftmanship",70.38
2018-04-10,"audio",515.93
2018-04-10,"auto",757.09
2018-04-10,"baby",2327.48
2018-04-10,"bed_bath_table",2184.44
2018-04-10,"computers",625.51
2018-04-10,"computers_accessories",1113.7
2018-04-10,"consoles_games",271.27
2018-04-10,"construction_tools_construction",209.65
2018-04-10,"construction_tools_lights",161.73
2018-04-10,"cool_stuff",2019.34
2018-04-10,"costruction_tools_tools",34.03
2018-04-10,"electronics",957.67
2018-04-10,"fashion_bags_accessories",208.14
2018-04-10,"fixed_telephony",45.78
2018-04-10,"food_drink",430.52
2018-04-10,"furniture_decor",2405.44
2018-04-10,"garden_tools",871.68
2018-04-10,"health_beauty",3055.76
2018-04-10,"home_appliances",834.56
2018-04-10,"home_comfort",529.35
2018-04-10,"home_construction",40.38
2018-04-10,"housewares",2429.37
2018-04-10,"industry_commerce_and_business",288.96
2018-04-10,"luggage_accessories",126.13
2018-04-10,"musical_instruments",2435.41
2018-04-10,"perfumery",218.22
2018-04-10,"pet_shop",1175.65
2018-04-10,"small_appliances",40.29
2018-04-10,"small_appliances_home_oven_and_coffee",1451.15
2018-04-10,"sports_leisure",1516.22
2018-04-10,"stationery",186
2018-04-10,"telephony",103.06
2018-04-10,"toys",196.86
2018-04-10,"watches_gifts",2937.14
2018-04-11,"audio",2098.85
2018-04-11,"auto",1592.46
2018-04-11,"baby",2068.95
2018-04-11,"bed_bath_table",6278.27
2018-04-11,"books_imported",134.61
2018-04-11,"computers_accessories",3174.21
2018-04-11,"consoles_games",48.84
2018-04-11,"construction_tools_construction",296.07
2018-04-11,"construction_tools_lights",599.04
2018-04-11,"cool_stuff",2562.06
2018-04-11,"diapers_and_hygiene",50.71
2018-04-11,"electronics",665.52
2018-04-11,"fashion_bags_accessories",159.3
2018-04-11,"fashion_shoes",257.65
2018-04-11,"food_drink",101.77
2018-04-11,"furniture_bedroom",120.33
2018-04-11,"furniture_decor",2460.37
2018-04-11,"furniture_living_room",222.2
2018-04-11,"garden_tools",1575.08
2018-04-11,"health_beauty",3221.72
2018-04-11,"home_appliances",2863.43
2018-04-11,"home_comfort",100.57
2018-04-11,"home_construction",656.28
2018-04-11,"housewares",2701.75
2018-04-11,"industry_commerce_and_business",91.45
2018-04-11,"luggage_accessories",206.36
2018-04-11,"musical_instruments",1152.75
2018-04-11,"office_furniture",133.5
2018-04-11,"perfumery",924.17
2018-04-11,"pet_shop",1143.24
2018-04-11,"small_appliances",866.22
2018-04-11,"sports_leisure",3155.15
2018-04-11,"stationery",382.32
2018-04-11,"telephony",1666.82
2018-04-11,"toys",841.61
2018-04-11,"watches_gifts",4107.3
2018-04-12,"agro_industry_and_commerce",569.66
2018-04-12,"arts_and_craftmanship",42.82
2018-04-12,"auto",2034.34
2018-04-12,"baby",404.12
2018-04-12,"bed_bath_table",4242.71
2018-04-12,"books_general_interest",404.86
2018-04-12,"books_technical",55.13
2018-04-12,"christmas_supplies",24.23
2018-04-12,"computers_accessories",3903.37
2018-04-12,"construction_tools_construction",174.39
2018-04-12,"construction_tools_lights",598.35
2018-04-12,"cool_stuff",688.67
2018-04-12,"costruction_tools_garden",98.72
2018-04-12,"electronics",306.15
2018-04-12,"fashion_bags_accessories",129.32
2018-04-12,"fashion_underwear_beach",72.76
2018-04-12,"food_drink",150.71
2018-04-12,"furniture_decor",3508.66
2018-04-12,"garden_tools",1959.64
2018-04-12,"health_beauty",3431.36
2018-04-12,"home_appliances",1136.63
2018-04-12,"home_construction",128.74
2018-04-12,"housewares",1657.32
2018-04-12,"kitchen_dining_laundry_garden_furniture",95.99
2018-04-12,"luggage_accessories",297.55
2018-04-12,"market_place",123.18
2018-04-12,"music",26.22
2018-04-12,"musical_instruments",154.58
2018-04-12,"office_furniture",581.32
2018-04-12,"perfumery",797.58
2018-04-12,"pet_shop",380.21
2018-04-12,"signaling_and_security",187.72
2018-04-12,"small_appliances",1669.36
2018-04-12,"small_appliances_home_oven_and_coffee",1544.62
2018-04-12,"sports_leisure",5262.08
2018-04-12,"stationery",424.35
2018-04-12,"telephony",1083.74
2018-04-12,"toys",338.4
2018-04-12,"watches_gifts",2920.41
2018-04-13,"agro_industry_and_commerce",99.95
2018-04-13,"air_conditioning",209.41
2018-04-13,"auto",2303.5
2018-04-13,"baby",2136.85
2018-04-13,"bed_bath_table",4698.8
2018-04-13,"books_general_interest",551.15
2018-04-13,"books_technical",43.32
2018-04-13,"computers",1418.86
2018-04-13,"computers_accessories",2062.92
2018-04-13,"consoles_games",718.76
2018-04-13,"construction_tools_construction",593.77
2018-04-13,"construction_tools_lights",416.16
2018-04-13,"cool_stuff",1177.45
2018-04-13,"costruction_tools_tools",232.09
2018-04-13,"electronics",155.09
2018-04-13,"fashion_bags_accessories",207.94
2018-04-13,"fashion_shoes",122.12
2018-04-13,"fixed_telephony",276.76
2018-04-13,"food_drink",492.97
2018-04-13,"furniture_decor",1699.12
2018-04-13,"garden_tools",359.74
2018-04-13,"health_beauty",3940.08
2018-04-13,"home_appliances",635.26
2018-04-13,"home_construction",344.82
2018-04-13,"housewares",2534.92
2018-04-13,"kitchen_dining_laundry_garden_furniture",313.67
2018-04-13,"luggage_accessories",128.73
2018-04-13,"market_place",87.16
2018-04-13,"musical_instruments",317.16
2018-04-13,"office_furniture",1022.42
2018-04-13,"perfumery",782.07
2018-04-13,"pet_shop",686.01
2018-04-13,"small_appliances",104.47
2018-04-13,"sports_leisure",1114.81
2018-04-13,"stationery",1222.96
2018-04-13,"telephony",286.01
2018-04-13,"toys",709.2
2018-04-13,"watches_gifts",3163.21
2018-04-14,"audio",1506.05
2018-04-14,"auto",673.83
2018-04-14,"baby",1209.99
2018-04-14,"bed_bath_table",3613.91
2018-04-14,"computers_accessories",916.94
2018-04-14,"consoles_games",51.15
2018-04-14,"construction_tools_lights",482.77
2018-04-14,"cool_stuff",1008.04
2018-04-14,"costruction_tools_tools",109.62
2018-04-14,"electronics",517.9
2018-04-14,"fashion_bags_accessories",259.48
2018-04-14,"furniture_decor",1136.2
2018-04-14,"furniture_living_room",201.55
2018-04-14,"garden_tools",499.39
2018-04-14,"health_beauty",1608.04
2018-04-14,"home_appliances",430.03
2018-04-14,"home_comfort",108.46
2018-04-14,"housewares",1856.62
2018-04-14,"kitchen_dining_laundry_garden_furniture",59.15
2018-04-14,"musical_instruments",342
2018-04-14,"office_furniture",1551.05
2018-04-14,"party_supplies",80.26
2018-04-14,"perfumery",420.87
2018-04-14,"pet_shop",269.25
2018-04-14,"signaling_and_security",47.74
2018-04-14,"small_appliances",162.87
2018-04-14,"sports_leisure",1847.53
2018-04-14,"stationery",405.41
2018-04-14,"telephony",506.85
2018-04-14,"toys",129.9
2018-04-14,"watches_gifts",3798.86
2018-04-15,"air_conditioning",221.47
2018-04-15,"arts_and_craftmanship",71.49
2018-04-15,"audio",30.13
2018-04-15,"auto",1441.11
2018-04-15,"baby",1609.99
2018-04-15,"bed_bath_table",3143.46
2018-04-15,"computers",889.93
2018-04-15,"computers_accessories",828.04
2018-04-15,"consoles_games",139.41
2018-04-15,"construction_tools_construction",775.06
2018-04-15,"construction_tools_lights",143.42
2018-04-15,"construction_tools_safety",106.56
2018-04-15,"cool_stuff",1084.21
2018-04-15,"costruction_tools_garden",61.33
2018-04-15,"costruction_tools_tools",320.2
2018-04-15,"electronics",492.81
2018-04-15,"fashion_bags_accessories",378.95
2018-04-15,"food_drink",372.58
2018-04-15,"furniture_decor",3726.54
2018-04-15,"garden_tools",845.77
2018-04-15,"health_beauty",4725.04
2018-04-15,"home_appliances",2433.8
2018-04-15,"home_comfort",233.82
2018-04-15,"home_construction",368.7
2018-04-15,"housewares",834.83
2018-04-15,"industry_commerce_and_business",388.65
2018-04-15,"kitchen_dining_laundry_garden_furniture",1007.35
2018-04-15,"luggage_accessories",269.32
2018-04-15,"office_furniture",2001.56
2018-04-15,"perfumery",727.12
2018-04-15,"pet_shop",1183.65
2018-04-15,"small_appliances",112.75
2018-04-15,"sports_leisure",2987.11
2018-04-15,"stationery",1305.45
2018-04-15,"telephony",599.7
2018-04-15,"toys",331.54
2018-04-15,"watches_gifts",2141.58
2018-04-16,"air_conditioning",224.9
2018-04-16,"audio",551.5
2018-04-16,"auto",3523.83
2018-04-16,"baby",3531.76
2018-04-16,"bed_bath_table",3059.69
2018-04-16,"books_general_interest",142.87
2018-04-16,"christmas_supplies",115.59
2018-04-16,"computers_accessories",4193.55
2018-04-16,"consoles_games",1048.04
2018-04-16,"construction_tools_construction",28.38
2018-04-16,"construction_tools_lights",267.86
2018-04-16,"construction_tools_safety",363.84
2018-04-16,"cool_stuff",1340.72
2018-04-16,"electronics",1002.85
2018-04-16,"fashion_shoes",199.75
2018-04-16,"fixed_telephony",35.22
2018-04-16,"food_drink",142.53
2018-04-16,"furniture_decor",3587.67
2018-04-16,"furniture_living_room",216.38
2018-04-16,"garden_tools",754.47
2018-04-16,"health_beauty",5900.7
2018-04-16,"home_appliances",2041.17
2018-04-16,"home_construction",442.66
2018-04-16,"housewares",1619.92
2018-04-16,"industry_commerce_and_business",241.95
2018-04-16,"kitchen_dining_laundry_garden_furniture",176.12
2018-04-16,"luggage_accessories",737.79
2018-04-16,"market_place",183.47
2018-04-16,"musical_instruments",85.31
2018-04-16,"office_furniture",1429.2
2018-04-16,"perfumery",771.25
2018-04-16,"pet_shop",1905.15
2018-04-16,"signaling_and_security",81.66
2018-04-16,"small_appliances",102.59
2018-04-16,"small_appliances_home_oven_and_coffee",1813.37
2018-04-16,"sports_leisure",2652.87
2018-04-16,"stationery",1213.95
2018-04-16,"telephony",788.15
2018-04-16,"toys",721.47
2018-04-16,"watches_gifts",2995.45
2018-04-17,"agro_industry_and_commerce",445.87
2018-04-17,"arts_and_craftmanship",45.82
2018-04-17,"audio",22.29
2018-04-17,"auto",1841.02
2018-04-17,"baby",8309.14
2018-04-17,"bed_bath_table",6404.24
2018-04-17,"books_general_interest",58.13
2018-04-17,"books_technical",30.18
2018-04-17,"computers",884.2
2018-04-17,"computers_accessories",3099.92
2018-04-17,"consoles_games",216.72
2018-04-17,"construction_tools_construction",593.16
2018-04-17,"construction_tools_lights",406.58
2018-04-17,"construction_tools_safety",410.9
2018-04-17,"cool_stuff",3287.47
2018-04-17,"costruction_tools_tools",225.24
2018-04-17,"electronics",244.44
2018-04-17,"fashion_bags_accessories",111.52
2018-04-17,"food_drink",252.84
2018-04-17,"furniture_decor",2436.26
2018-04-17,"garden_tools",1623.09
2018-04-17,"health_beauty",1978.71
2018-04-17,"home_appliances",2131.96
2018-04-17,"home_construction",475.89
2018-04-17,"housewares",2441.9
2018-04-17,"la_cuisine",334.12
2018-04-17,"luggage_accessories",95.4
2018-04-17,"musical_instruments",656.89
2018-04-17,"office_furniture",1076.34
2018-04-17,"perfumery",768.34
2018-04-17,"pet_shop",403.92
2018-04-17,"small_appliances",34.36
2018-04-17,"sports_leisure",2976.34
2018-04-17,"stationery",351.61
2018-04-17,"telephony",919.42
2018-04-17,"toys",926.63
2018-04-17,"watches_gifts",2531.27
2018-04-18,"agro_industry_and_commerce",1518.55
2018-04-18,"air_conditioning",194.23
2018-04-18,"arts_and_craftmanship",195.01
2018-04-18,"auto",2312.97
2018-04-18,"baby",1286.45
2018-04-18,"bed_bath_table",2622.59
2018-04-18,"books_general_interest",155.49
2018-04-18,"computers",3392.85
2018-04-18,"computers_accessories",4474.98
2018-04-18,"consoles_games",186.05
2018-04-18,"construction_tools_construction",391.2
2018-04-18,"cool_stuff",1512.93
2018-04-18,"costruction_tools_garden",558.74
2018-04-18,"diapers_and_hygiene",37.39
2018-04-18,"electronics",599.12
2018-04-18,"fashion_bags_accessories",60.38
2018-04-18,"food_drink",69.77
2018-04-18,"furniture_decor",2590.92
2018-04-18,"furniture_living_room",1037
2018-04-18,"garden_tools",1078.03
2018-04-18,"health_beauty",2551.07
2018-04-18,"home_appliances",2759.46
2018-04-18,"home_construction",842.14
2018-04-18,"housewares",2299.79
2018-04-18,"industry_commerce_and_business",266.07
2018-04-18,"luggage_accessories",169.35
2018-04-18,"musical_instruments",238.06
2018-04-18,"office_furniture",2970.58
2018-04-18,"perfumery",1126.46
2018-04-18,"pet_shop",939.01
2018-04-18,"signaling_and_security",337.24
2018-04-18,"small_appliances",75.24
2018-04-18,"sports_leisure",2781.14
2018-04-18,"stationery",736.64
2018-04-18,"telephony",390.41
2018-04-18,"toys",1721.8
2018-04-18,"watches_gifts",2557.68
2018-04-19,"agro_industry_and_commerce",247.48
2018-04-19,"arts_and_craftmanship",288.17
2018-04-19,"auto",2542.72
2018-04-19,"baby",2311.71
2018-04-19,"bed_bath_table",3143.78
2018-04-19,"books_general_interest",635.49
2018-04-19,"computers",1755.46
2018-04-19,"computers_accessories",3035.47
2018-04-19,"construction_tools_construction",294.33
2018-04-19,"construction_tools_lights",57.38
2018-04-19,"construction_tools_safety",53.59
2018-04-19,"cool_stuff",1172.26
2018-04-19,"costruction_tools_garden",426
2018-04-19,"electronics",634.17
2018-04-19,"fashion_bags_accessories",283.55
2018-04-19,"flowers",227.63
2018-04-19,"food_drink",3385.97
2018-04-19,"furniture_decor",3180.25
2018-04-19,"garden_tools",5376.79
2018-04-19,"health_beauty",5791.79
2018-04-19,"home_appliances",224.82
2018-04-19,"home_comfort",108.46
2018-04-19,"home_construction",275.8
2018-04-19,"housewares",2831.95
2018-04-19,"kitchen_dining_laundry_garden_furniture",340.23
2018-04-19,"luggage_accessories",190.41
2018-04-19,"musical_instruments",730.32
2018-04-19,"office_furniture",696.9
2018-04-19,"perfumery",590.56
2018-04-19,"pet_shop",254.71
2018-04-19,"small_appliances",131.24
2018-04-19,"small_appliances_home_oven_and_coffee",917.2
2018-04-19,"sports_leisure",3225.81
2018-04-19,"stationery",694.03
2018-04-19,"telephony",1196.86
2018-04-19,"toys",1536.02
2018-04-19,"watches_gifts",4007.22
2018-04-20,"air_conditioning",208.24
2018-04-20,"arts_and_craftmanship",64.13
2018-04-20,"audio",521.37
2018-04-20,"auto",511.51
2018-04-20,"baby",2116.91
2018-04-20,"bed_bath_table",3135.38
2018-04-20,"books_general_interest",519.4
2018-04-20,"books_technical",92.97
2018-04-20,"cds_dvds_musicals",117.58
2018-04-20,"christmas_supplies",19.06
2018-04-20,"cine_photo",65.03
2018-04-20,"computers_accessories",1127.12
2018-04-20,"construction_tools_construction",348.04
2018-04-20,"construction_tools_lights",622.57
2018-04-20,"cool_stuff",1607.54
2018-04-20,"electronics",52.79
2018-04-20,"fashion_bags_accessories",274.96
2018-04-20,"fashion_shoes",114.69
2018-04-20,"food_drink",206.63
2018-04-20,"furniture_decor",3229.48
2018-04-20,"furniture_living_room",314.52
2018-04-20,"garden_tools",994.14
2018-04-20,"health_beauty",3669.53
2018-04-20,"home_appliances",1010.11
2018-04-20,"housewares",1668.45
2018-04-20,"luggage_accessories",258.96
2018-04-20,"musical_instruments",198.27
2018-04-20,"office_furniture",1176.9
2018-04-20,"perfumery",730.12
2018-04-20,"pet_shop",125.76
2018-04-20,"signaling_and_security",15.77
2018-04-20,"small_appliances",214.08
2018-04-20,"small_appliances_home_oven_and_coffee",818.4
2018-04-20,"sports_leisure",1827.11
2018-04-20,"stationery",432.66
2018-04-20,"telephony",979.36
2018-04-20,"toys",658.83
2018-04-20,"watches_gifts",7065.56
2018-04-21,"audio",118.43
2018-04-21,"auto",989.17
2018-04-21,"baby",1126.31
2018-04-21,"bed_bath_table",1342.58
2018-04-21,"books_general_interest",48.87
2018-04-21,"computers_accessories",976
2018-04-21,"consoles_games",416.44
2018-04-21,"construction_tools_construction",1875.17
2018-04-21,"construction_tools_safety",53.59
2018-04-21,"cool_stuff",1419.35
2018-04-21,"electronics",69.32
2018-04-21,"fashion_bags_accessories",55.22
2018-04-21,"furniture_bedroom",352.16
2018-04-21,"furniture_decor",1454.08
2018-04-21,"furniture_living_room",113.82
2018-04-21,"garden_tools",129.73
2018-04-21,"health_beauty",2845.06
2018-04-21,"home_appliances",497.85
2018-04-21,"home_comfort",339.33
2018-04-21,"home_construction",834.19
2018-04-21,"housewares",956.02
2018-04-21,"industry_commerce_and_business",493.97
2018-04-21,"kitchen_dining_laundry_garden_furniture",184.22
2018-04-21,"luggage_accessories",1272.76
2018-04-21,"market_place",90.57
2018-04-21,"musical_instruments",321.17
2018-04-21,"office_furniture",668.14
2018-04-21,"perfumery",292.53
2018-04-21,"pet_shop",400.36
2018-04-21,"signaling_and_security",36.73
2018-04-21,"sports_leisure",994.49
2018-04-21,"stationery",229.83
2018-04-21,"telephony",233
2018-04-21,"toys",1054.19
2018-04-21,"watches_gifts",1085.33
2018-04-22,"arts_and_craftmanship",34.22
2018-04-22,"audio",160.86
2018-04-22,"auto",1082.86
2018-04-22,"baby",2837.89
